Year,YearCode,Harvest ,Location,Treatment,Crop,Crop1,Plot,Intercropped,Monocrop,IWG,ALF,NRate,Rep,Date,QLengthCM,QWidthCM,QAreaHa,RowSpacing,RowsSampled,QIWGForWetG ,SIWGForWetG,SIWGDryG ,IWGQual,IWGDM,PlotIWGDryG,PlotIWGDryKG ,PlotIWGDryKgHa,QSpikeDryG,QThreshedGrainDryG,PlotThreshedGrainKgHa,QAlfForWetG,SAlfWetG,SAlfDryG ,AlfQual,AlfDM,PlotAlfDryG,PlotAlfDryKG ,PlotAlfDryKgHa,PlotTotForageKgHa,QWeedsWetG,QWeedsDryG,IWGHeight1,IWGHeight2,IWGHeight3,IWGHeight4,IWGHeight5,IWGHeight6 ,IWGHeight7,IWGHeight8,IWGHeight9,IWGHeight10,IWGHeightAvg,IWGLodgingScore0to9,ALFHeight1,ALFHeight2,ALFHeight3,ALFHeight4,ALFHeight5,ALFHeight6 ,ALFHeight7,ALFHeight8,ALFHeight9,ALFHeight10,ALFHeightAvg,ALFLodgingScore0to9,Weednotes ,LodgingPercent,WinterSurvivalScore ,TillerLength,HeadLength,IWGCounts,AlfalfaLength,CombineAreamM2,CombineAreaHa,IWGNIRDM,IWGCP,IWGADF,IWGaNDF,IWGAsh,IWGFAT,IWGLignin,IWGdNDF30,IWGIVTDMD30,IWGdNDF48,IWGIVTDMD48,IWGCa,IWGP,IWGK,IWGMg,IWGESC,IWGWSC,IWGStarch,ALFNIRDM,ALFCP,ALFADF,ALFaNDF,ALFAsh,ALFFAT,ALFLignin,ALFdNDF30,ALFIVTDMD30,ALFdNDF48,ALFIVTDMD48,ALFCa,ALFP,ALFK,ALFMg,ALFESC,ALFWSC,ALFStarch,image_sample_wt_g,hull_N,nkd_N,spklt_N,hull_F,nkd_F,spklt_F,hull_A,hull_A_SD,nkd_A,nkd_A_SD,spklt_A,spklt_A_SD,hull_C,hull_C_SD,nkd_C,nkd_C_SD,spklt_C,spklt_C_SD,hull_L,hull_L_SD,nkd_L,nkd_L_SD,spklt_L,spklt_L_SD,hull_W,hull_W_SD,nkd_W,nkd_W_SD,spklt_W,spklt_W_SD,2023MNGrainDeHulledg,2023MNThreshedhullyweight,2023MNGrainDeHulledKgHa
2024,Y,Summer,MN,23,WL,WL,1206,,y,,y,80,14,,122,91.5,0.00011163,12,4,,,,,,,,,,,,,821.3,244.8,,29.80640448,244.8,0.2448,2192.958882,2192.958882,999.1,334.3,,,,,,,,,,,,,35,26,38,30,32,,,,,,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,13,Shockwave + IWG,Shockwave + IWG,1207,y,,y,y,120,14,,122,91.5,0.00011163,12,4,,1375.8,623.1,,45.29001308,623.1,0.6231,5581.832841,296.7,6,53.74899221,,378,102.1,,27.01058201,102.1,0.1021,914.628684,6496.461525,0,0,136,135,136,138,151,,,,,,139.2,4,47,42,60,51,50,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,5,IWG,IWG,1208,,y,y,,0,14,,122,91.5,0.00011163,12,4,,798,392,,49.12280702,392,0.392,3511.600824,163.3,11.6,103.9147183,,,,,,,,,3511.600824,22.3,5.1,135,132,146,145,143,,,,,,140.2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,7,IWG,IWG,1209,,y,y,,80,14,,122,91.5,0.00011163,12,4,,1344.5,629.3,,46.8055039,629.3,0.6293,5637.373466,252.5,9.4,84.20675446,,,,,,,,,5637.373466,58.6,11.6,141,131,136,134,140,,,,,,136.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,14,Shockwave + IWG,Shockwave + IWG,1210,y,,y,y,160,14,,122,91.5,0.00011163,12,4,,1054.5,384.1,,36.4248459,384.1,0.3841,3440.831318,164.4,18.9,169.3093255,,90.6,30.8,,33.99558499,30.8,0.0308,275.9114933,3716.742811,15.8,1.1,150,146,144,135,132,,,,,,141.4,4,45,50,41,56,57,,,,,,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,11,Shockwave + IWG,Shockwave + IWG,1211,y,,y,y,40,14,,122,91.5,0.00011163,12,4,,1148.8,491.4,,42.77506964,491.4,0.4914,4402.042462,222.1,4.5,40.31174415,,61.4,18.1,,29.47882736,18.1,0.0181,162.1427932,4564.185255,3.6,0.8,132,132,154,140,146,,,,,,140.8,3,54,48,61,56,54,,,,,,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,20,WL + IWG,WL + IWG,1212,y,,y,y,0,14,,122,91.5,0.00011163,12,4,,1268.5,520,,40.99329917,520,0.52,4658.245991,238.9,11.9,106.6021679,,177.7,53,,29.82554868,53,0.053,474.7827645,5133.028756,71.3,51.6,138,141,142,145,165,,,,,,146.2,2,70,65,55,56,67,,,,,,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,9,IWG,IWG,1213,,y,y,,160,14,,122,91.5,0.00011163,12,4,,1746.1,771.8,,44.20136304,771.8,0.7718,6913.912031,240.4,12,107.4979844,,,,,,,,,6913.912031,17.1,3.8,133,134,148,155,145,,,,,,143,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,21,WL + IWG,WL + IWG,1214,y,,y,y,80,14,,122,91.5,0.00011163,12,4,,1248.4,465.2,,37.26369753,465.2,0.4652,4167.338529,220.2,9.3,83.31093792,,179.3,55,,30.67484663,55,0.055,492.6990952,4660.037624,72.2,7.8,128,129,147,138,131,,,,,,134.6,4,60,58,48,55,52,,,,,,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,10,Shockwave + IWG,Shockwave + IWG,1215,y,,y,y,0,14,,122,91.5,0.00011163,12,4,,1169.4,418.7,,35.80468616,418.7,0.4187,3750.783839,103.8,3.1,27.77031264,,1043.3,312.5,,29.95303364,312.5,0.3125,2799.426677,6550.210517,171.2,34,141,144,122,124,121,,,,,,130.4,1,75,62,46,63,60,,,,,,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,4,Higest,Higest,1216,,y,,y,80,14,,122,91.5,0.00011163,12,4,,,,,,,,,,,,,1068.6,295.7,,27.67172001,295.7,0.2957,2648.929499,2648.929499,738.9,210.9,,,,,,,,,,,,,53,54,50,74,51,,,,,,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,2,Higest + IWG,Higest + IWG,1217,y,,y,y,80,14,,122,91.5,0.00011163,12,4,,1098.9,477.7,,43.47074347,477.7,0.4777,4279.315596,161.6,8.2,73.45695602,,181.8,64.1,,35.25852585,64.1,0.0641,574.2184001,4853.533996,92.8,26,150,150,144,145,143,,,,,,146.4,1,52,64,53,62,57,,,,,,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,1,Higest + IWG,Higest + IWG,1218,y,,y,y,0,14,,122,91.5,0.00011163,12,4,,474.2,202.5,,42.70350063,202.5,0.2025,1814.028487,75.8,8,71.66532294,,363.6,124.4,,34.21342134,124.4,0.1244,1114.395772,2928.424259,233.2,60.3,145,152,160,142,138,,,,,,147.4,3,68,46,50,52,64,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,12,Shockwave + IWG,Shockwave + IWG,1219,y,,y,y,80,14,,122,91.5,0.00011163,12,4,,975.8,476.1,,48.79073581,476.1,0.4761,4264.982532,152.1,5.8,51.95735913,,50,14.3,,28.6,14.3,0.0143,128.1017648,4393.084296,36.5,5,142,150,144,134,140,,,,,,142,4,61,70,68,65,66,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,3,Higest,Higest,1220,,y,,y,0,14,,122,91.5,0.00011163,12,4,,,,,,,,,,,,,777.4,223.6,,28.76254181,223.6,0.2236,2003.045776,2003.045776,831.3,315.5,,,,,,,,,,,,,39,45,43,60,64,,,,,,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,6,IWG,IWG,1221,,y,y,,40,14,,122,91.5,0.00011163,12,4,,1110.6,524.6,,47.23572844,524.6,0.5246,4699.453552,211.7,8.4,75.24858909,,,,,,,,,4699.453552,271.9,64.9,144,135,137,138,130,,,,,,136.8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,17,Shockwave,Shockwave,1222,,y,,y,80,14,,122,91.5,0.00011163,12,4,,,,,,,,,,,,,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,44,30,50,32,43,,,,,,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,18,Shockwave,Shockwave,1223,,y,,y,120,14,,122,91.5,0.00011163,12,4,,,,,,,,,,,,,125.6,40.4,,32.1656051,40.4,0.0404,361.9098809,361.9098809,2412.6,755.8,,,,,,,,,,,,,29,21,15,24,22,,,,,,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,19,Shockwave,Shockwave,1224,,y,,y,160,14,,122,91.5,0.00011163,12,4,,,,,,,,,,,,,1201.7,335,,27.877174,335,0.335,3000.985398,3000.985398,329.3,72.2,,,,,,,,,,,,,18,20,23,17,40,,,,,,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,10,Shockwave + IWG,Shockwave + IWG,1301,y,,y,y,0,15,,122,91.5,0.00011163,12,4,,904.2,360.8,,39.9026764,360.8,0.3608,3232.106065,123.7,7.3,65.39460718,,369.9,122.5,,33.11705866,122.5,0.1225,1097.375258,4329.481322,192.7,45,130,135,136,140,138,,,,,,135.8,2,70,55,76,70,80,,,,,,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,8,IWG,IWG,1302,,y,y,,120,15,,122,91.5,0.00011163,12,4,,1532.8,663.9,,43.31289144,663.9,0.6639,5947.325988,255,6.2,55.54062528,,,,,,,,,5947.325988,279.8,52.1,133,135,140,132,148,,,,,,137.6,3,,,,,,,,,,,,,thistle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,16,Shockwave,Shockwave,1303,,y,,y,40,15,,122,91.5,0.00011163,12,4,,,,,,,,,,,,,750.7,233.8,,31.14426535,233.8,0.2338,2094.419063,2094.419063,1534.8,436,,,,,,,,,,,,,65,60,55,60,62,,,,,,60.4,,thistle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,13,Shockwave + IWG,Shockwave + IWG,1304,y,,y,y,120,15,,122,91.5,0.00011163,12,4,,816.8,327.7,,40.11998041,327.7,0.3277,2935.590791,125.1,3.1,27.77031264,,197.6,58.6,,29.65587045,58.6,0.0586,524.9484905,3460.539282,1623.6,384.5,160,139,154,150,158,,,,,,152.2,4,30,35,28,45,40,,,,,,35.6,,lots of thistle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,12,Shockwave + IWG,Shockwave + IWG,1305,y,,y,y,80,15,,122,91.5,0.00011163,12,4,,1313.5,559.2,,42.5732775,559.2,0.5592,5009.406074,197.4,6.4,57.33225835,,43.6,10.6,,24.31192661,10.6,0.0106,94.9565529,5104.362627,264.4,36,146,128,138,135,141,,,,,,137.6,5,31,32,30,42,26,,,,,,32.2,,thistle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,9,IWG,IWG,1306,,y,y,,160,15,,122,91.5,0.00011163,12,4,,1503.1,621.6,,41.35453396,621.6,0.6216,5568.395593,237.6,7.5,67.18624026,,,,,,,,,5568.395593,39.4,9.3,144,140,150,149,148,,,,,,146.2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,2,Higest + IWG,Higest + IWG,1307,y,,y,y,80,15,,122,91.5,0.00011163,12,4,,994.2,417.7,,42.01367934,417.7,0.4177,3741.825674,145.1,4.8,42.99919377,,127.7,36.7,,28.73923258,36.7,0.0367,328.764669,4070.590343,5.2,1.8,146,139,158,176,159,,,,,,155.6,6,56,50,51,38,30,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,14,Shockwave + IWG,Shockwave + IWG,1308,y,,y,y,160,15,,122,91.5,0.00011163,12,4,,1633.2,680.4,,41.66054372,680.4,0.6804,6095.135716,219.4,9.2,82.41512138,,229.5,60,,26.14379085,60,0.06,537.4899221,6632.625638,0.4,0.3,170,160,162,156,171,,,,,,163.8,5,35,62,70,39,37,,,,,,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,19,Shockwave,Shockwave,1309,,y,,y,160,15,,122,91.5,0.00011163,12,4,,,,,,,,,,,,,817.7,4.2,,0.5136358078,4.2,0.0042,37.62429454,37.62429454,855.4,297.8,,,,,,,,,,,,,50,36,43,40,48,,,,,,43.4,,iwg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,22,WL,WL,1310,,y,,y,0,15,,122,91.5,0.00011163,12,4,,,,,,,,,,,,,608.1,179.9,,29.58395001,179.9,0.1799,1611.57395,1611.57395,1265.9,416.2,,,,,,,,,,,,,37,44,38,41,42,,,,,,40.4,,iwg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,17,Shockwave,Shockwave,1311,,y,,y,80,15,,122,91.5,0.00011163,12,4,,,,,,,,,,,,,181.7,49.5,,27.24270776,49.5,0.0495,443.4291857,443.4291857,1946.5,759.7,,,,,,,,,,,,,45,31,30,47,49,,,,,,40.4,,"iwg, thistle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,7,IWG,IWG,1312,,y,y,,80,15,,122,91.5,0.00011163,12,4,,1844.8,750,,40.65481353,750,0.75,6718.624026,290.7,5.2,46.58245991,,,,,,,,,6718.624026,1.9,-0.2,156,151,153,144,156,,,,,,152,4,,,,,,,,,,,,,thistle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,3,Higest,Higest,1313,,y,,y,0,15,,122,91.5,0.00011163,12,4,,,,,,,,,,,,,323.6,104.6,,32.32385661,104.6,0.1046,937.0240975,937.0240975,768.8,254.5,,,,,,,,,,,,,46,40,50,48,34,,,,,,43.6,,iwg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,23,WL,WL,1314,,y,,y,80,15,,122,91.5,0.00011163,12,4,,,,,,,,,,,,,742.8,201.1,,27.0732364,201.1,0.2011,1801.487055,1801.487055,1367.2,365,,,,,,,,,,,,,32,44,37,43,47,,,,,,40.6,,iwg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,1,Higest + IWG,Higest + IWG,1315,y,,y,y,0,15,,122,91.5,0.00011163,12,4,,946.6,360.8,,38.11536024,360.8,0.3608,3232.106065,106.4,9.9,88.68583714,,910.8,292.3,,32.09266579,292.3,0.2923,2618.471737,5850.577802,129.3,31,144,144,140,139,131,,,,,,139.6,1,36,62,55,50,52,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,20,WL + IWG,WL + IWG,1316,y,,y,y,0,15,,122,91.5,0.00011163,12,4,,592.7,262,,44.20448794,262,0.262,2347.039326,33,4,35.83266147,,369.7,116.7,,31.5661347,116.7,0.1167,1045.417898,3392.457225,70.4,21.3,162,159,149,157,155,,,,,,156.4,2,54,45,46,50,54,,,,,,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,5,IWG,IWG,1317,,y,y,,0,15,,122,91.5,0.00011163,12,4,,1155.4,518.8,,44.90219837,518.8,0.5188,4647.496193,139.4,5.8,51.95735913,,,,,,,,,4647.496193,53.4,11.3,131,132,148,143,152,,,,,,141.2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,11,Shockwave + IWG,Shockwave + IWG,1318,y,,y,y,40,15,,122,91.5,0.00011163,12,4,,954,399.2,,41.84486373,399.2,0.3992,3576.099615,144.5,5.5,49.26990952,,371.8,110.9,,29.82786444,110.9,0.1109,993.4605393,4569.560154,10.1,533.6,116,125,120,130,132,,,,,,124.6,3,50,54,60,57,49,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,21,WL + IWG,WL + IWG,1319,y,,y,y,80,15,,122,91.5,0.00011163,12,4,,1309.6,597.2,,45.60171045,597.2,0.5972,5349.816358,203.6,5.5,49.26990952,,271.8,75.2,,27.6674025,75.2,0.0752,673.6540357,6023.470393,20.1,4.4,140,130,132,134,136,,,,,,134.4,1,40,49,59,52,56,,,,,,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,24,FILL,FILL,1320,,,y,,0,15,,122,91.5,0.00011163,12,4,,1164.4,532.9,,45.76605977,532.9,0.5329,4773.806324,170.7,12.6,112.8728836,,,,,,,,,4773.806324,58.7,15.3,137,140,152,136,150,,,,,,143,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,15,Shockwave,Shockwave,1321,,y,,y,0,15,,122,91.5,0.00011163,12,4,,,,,,,,,,,,,714.8,193.7,,27.09848909,193.7,0.1937,1735.196632,1735.196632,688.4,264.8,,,,,,,,,,,,,49,40,39,42,43,,,,,,42.6,,iwg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,18,Shockwave,Shockwave,1322,,y,,y,120,15,,122,91.5,0.00011163,12,4,,,,,,,,,,,,,486.8,129.3,,26.56121611,129.3,0.1293,1158.290782,1158.290782,1235.2,466.6,,,,,,,,,,,,,47,43,37,42,50,,,,,,43.8,,iwg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,6,IWG,IWG,1323,,y,y,,40,15,,122,91.5,0.00011163,12,4,,1504.3,614.4,,40.84291697,614.4,0.6144,5503.896802,308.1,23.8,213.2043358,,,,,,,,,5503.896802,57,14.3,140,132,138,140,135,,,,,,137,3,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,4,Higest,Higest,1324,,y,,y,80,15,,122,91.5,0.00011163,12,4,,,,,,,,,,,,,1203.6,252.4,,20.97042207,252.4,0.2524,2261.040939,2261.040939,229,60.4,,,,,,,,,,,,,38,40,48,37,41,,,,,,40.8,,iwg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,1,Higest + IWG,Higest + IWG,1401,y,,y,y,0,16,,122,91.5,0.00011163,12,4,,1067.4,457.4,,42.85178939,457.4,0.4574,4097.464839,144.8,12.2,109.2896175,,242.1,68,,28.08756712,68,0.068,609.155245,4706.620084,-56.2,8,144,147,145,129,132,,,,,,139.4,1,73,62,48,54,52,,,,,,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,8,IWG,IWG,1402,,y,y,,120,16,,122,91.5,0.00011163,12,4,,1262.8,585.8,,46.38897688,585.8,0.5858,5247.693272,214,5.5,49.26990952,,,,,,,,,5247.693272,-56.2,12.1,145,148,132,135,137,,,,,,139.4,2,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,12,Shockwave + IWG,Shockwave + IWG,1403,y,,y,y,80,16,,122,91.5,0.00011163,12,4,,810,363.4,,44.86419753,363.4,0.3634,3255.397295,130,4.2,37.62429454,,267.7,74.8,,27.94172581,74.8,0.0748,670.0707695,3925.468064,-56.2,182.3,144,137,142,135,130,,,,,,137.6,1,59,40,37,50,49,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,24,FILL,FILL,1404,,,y,,0,16,,122,91.5,0.00011163,12,4,,606.1,278.6,,45.96601221,278.6,0.2786,2495.744871,91,4,35.83266147,,,,,,,,,2495.744871,201.4,41.1,146,133,139,141,128,,,,,,137.4,5,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,13,Shockwave + IWG,Shockwave + IWG,1405,y,,y,y,120,16,,122,91.5,0.00011163,12,4,,876.8,409.4,,46.69251825,409.4,0.4094,3667.472902,133.7,4.3,38.52011108,,238.8,66.7,,27.93132328,66.7,0.0667,597.50963,4264.982532,-56.2,9.7,145,140,132,137,137,,,,,,138.2,2,60,47,50,52,48,,,,,,51.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,10,Shockwave + IWG,Shockwave + IWG,1406,y,,y,y,0,16,,122,91.5,0.00011163,12,4,,698.5,299.2,,42.83464567,299.2,0.2992,2680.283078,100.2,5.3,47.47827645,,440.8,132.7,,30.10435572,132.7,0.1327,1188.748544,3869.031622,21.2,1.4,140,137,130,127,140,,,,,,134.8,1,50,52,40,38,39,,,,,,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,4,Higest,Higest,1407,,y,,y,80,16,,122,91.5,0.00011163,12,4,,,,,,,,,,,,,667,190.3,,28.53073463,190.3,0.1903,1704.738869,1704.738869,1504.2,507,,,,,,,,,,,,,50,40,42,44,43,,,,,,43.8,,iwg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,16,Shockwave,Shockwave,1408,,y,,y,40,16,,122,91.5,0.00011163,12,4,,,,,,,,,,,,,721.4,203.6,,28.22289992,203.6,0.2036,1823.882469,1823.882469,953.6,375.6,,,,,,,,,,,,,54,55,49,41,44,,,,,,48.6,,iwg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Y,Summer,MN,21,WL + IWG,WL + IWG,1409,y,,y,y,80,16,,122,91.5,0.00011163,12,4,,1308.7,600.3,,45.86994728,600.3,0.6003,5377.58667,210.5,12.5,111.9770671,,262.1,79.6,,30.37008775,79.6,0.0796,713.0699633,6090.656634,-56.2,49.2,128,125,130,135,139,,,,,,131.4,2,65,51,49,51,57,,,,,,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
